,district,type,metro_num,S,mon_price,聚类类别
12900,普陀,合租,600.0,11.6,2560,交通便利普通
12901,普陀,合租,1328.0,10.9,2130,交通不便普通
12902,普陀,合租,1551.0,18.2,1790,交通不便普通
12903,普陀,合租,211.0,9.4,2760,交通便利普通
12904,普陀,合租,661.0,10.0,2690,交通便利普通
12905,普陀,合租,338.0,12.1,2960,交通便利普通
12906,普陀,合租,606.0,19.1,3660,交通便利普通
12907,普陀,合租,219.0,15.2,4090,交通便利普通
12908,普陀,合租,219.0,15.2,4090,交通便利普通
12909,普陀,合租,219.0,15.6,3760,交通便利普通
12910,普陀,合租,274.0,10.5,2360,交通便利普通
12911,普陀,合租,411.0,11.3,2160,交通便利普通
12912,普陀,合租,841.0,8.9,1690,交通一般普通
12913,普陀,合租,722.0,11.1,2630,交通便利普通
12914,普陀,合租,809.0,12.0,2090,交通一般普通
12915,普陀,合租,73.0,14.46,3030,交通便利普通
12916,普陀,合租,1487.0,13.2,2290,交通不便普通
12917,普陀,合租,313.0,7.6,2730,交通便利普通
12918,普陀,合租,1594.0,12.1,1790,交通不便普通
12919,普陀,合租,419.0,8.2,2130,交通便利普通
12920,普陀,合租,599.0,11.0,2490,交通便利普通
12921,普陀,合租,1465.0,14.7,2590,交通不便普通
12922,普陀,合租,211.0,16.0,3260,交通便利普通
12923,普陀,合租,219.0,14.5,3760,交通便利普通
12924,普陀,合租,1575.0,6.4,2160,交通不便普通
12925,普陀,合租,456.0,9.6,2130,交通便利普通
12926,普陀,合租,178.0,13.8,2560,交通便利普通
12927,普陀,合租,411.0,17.1,2630,交通便利普通
12928,普陀,合租,338.0,15.3,3390,交通便利普通
12929,普陀,合租,411.0,15.7,3090,交通便利普通
12930,普陀,合租,211.0,13.9,2760,交通便利普通
12931,普陀,合租,289.0,7.1,2390,交通便利普通
12932,普陀,合租,371.0,15.0,3260,交通便利普通
12933,普陀,合租,219.0,14.0,3830,交通便利普通
12934,普陀,合租,557.0,12.27,2030,交通便利普通
12935,普陀,合租,318.0,9.6,2790,交通便利普通
12936,普陀,合租,289.0,11.2,3190,交通便利普通
12937,普陀,合租,1607.0,9.6,1630,交通不便普通
12938,普陀,合租,73.0,8.33,2390,交通便利普通
12939,普陀,合租,585.0,17.0,3290,交通便利普通
12940,普陀,合租,742.0,11.5,2290,交通一般普通
12941,普陀,合租,1097.0,8.24,1760,交通一般普通
12942,普陀,合租,309.0,14.9,2430,交通便利普通
12943,普陀,合租,1328.0,8.2,1630,交通不便普通
12944,普陀,合租,1607.0,9.6,1730,交通不便普通
12945,普陀,合租,557.0,8.44,1960,交通便利普通
12946,普陀,合租,1369.0,10.1,1890,交通不便普通
12947,普陀,合租,742.0,10.94,2190,交通一般普通
12948,普陀,合租,371.0,13.12,3190,交通便利普通
12949,普陀,合租,241.0,10.0,1790,交通便利普通
12950,普陀,合租,461.0,13.8,3530,交通便利普通
12951,普陀,合租,729.0,15.8,2860,交通便利普通
12952,普陀,合租,428.0,12.7,3030,交通便利普通
12953,普陀,合租,371.0,15.33,3290,交通便利普通
12954,普陀,合租,289.0,11.5,3230,交通便利普通
12955,普陀,合租,239.0,11.0,2530,交通便利普通
12956,普陀,合租,1328.0,14.0,2760,交通不便普通
12957,普陀,合租,585.0,0.0,2490,交通便利普通
12958,普陀,合租,585.0,13.1,2460,交通便利普通
12959,普陀,合租,456.0,14.4,3190,交通便利普通
12960,普陀,合租,585.0,13.0,3090,交通便利普通
12961,普陀,合租,600.0,10.8,2290,交通便利普通
12962,普陀,合租,729.0,13.6,2530,交通便利普通
12963,普陀,合租,1328.0,18.8,2890,交通不便普通
12964,普陀,合租,1465.0,10.1,1890,交通不便普通
12965,普陀,合租,1328.0,12.4,2360,交通不便普通
12966,普陀,合租,461.0,13.8,3960,交通便利普通
12967,普陀,合租,1607.0,9.6,2260,交通不便普通
12968,普陀,合租,239.0,14.0,3360,交通便利普通
12969,普陀,合租,866.0,11.0,2590,交通一般普通
12970,普陀,合租,73.0,9.9,2490,交通便利普通
12971,普陀,合租,274.0,8.5,2790,交通便利普通
12972,普陀,合租,222.0,9.9,3190,交通便利普通
12973,普陀,合租,266.0,14.9,3190,交通便利普通
12974,普陀,合租,241.0,10.0,1790,交通便利普通
12975,普陀,合租,371.0,13.1,3730,交通便利普通
12976,普陀,合租,73.0,15.45,3390,交通便利普通
12977,普陀,合租,599.0,7.7,2090,交通便利普通
12978,普陀,合租,1487.0,11.3,2690,交通不便普通
12979,普陀,合租,1487.0,10.3,1790,交通不便普通
12980,普陀,合租,371.0,10.0,3730,交通便利普通
12981,普陀,合租,695.0,16.0,3390,交通便利普通
12982,普陀,合租,241.0,9.8,1790,交通便利普通
12983,普陀,合租,371.0,12.3,3890,交通便利普通
12984,普陀,合租,742.0,19.25,3490,交通便利普通
12985,普陀,合租,274.0,7.03,2530,交通便利普通
12986,普陀,合租,533.0,10.9,2230,交通便利普通
12987,普陀,合租,695.0,10.2,3290,交通便利普通
12988,普陀,合租,178.0,9.2,2660,交通便利普通
12989,普陀,合租,940.0,15.96,2990,交通一般普通
12990,普陀,合租,1369.0,16.4,2960,交通不便普通
12991,普陀,合租,1155.0,10.0,2990,交通一般普通
12992,普陀,合租,533.0,15.2,3190,交通便利普通
12993,普陀,合租,1487.0,14.2,2190,交通不便普通
12994,普陀,合租,1328.0,10.7,2090,交通不便普通
12995,普陀,合租,940.0,11.75,2190,交通一般普通
12996,普陀,合租,418.0,15.1,4160,交通便利普通
12997,普陀,合租,223.0,14.8,3190,交通便利普通
12998,普陀,合租,599.0,15.0,3260,交通便利普通
12999,普陀,合租,707.0,9.4,1790,交通一般普通
13000,普陀,合租,289.0,7.3,2690,交通便利普通
13001,普陀,合租,729.0,11.0,2260,交通一般普通
13002,普陀,合租,661.0,10.0,2730,交通便利普通
13003,普陀,合租,661.0,8.1,2490,交通便利普通
13004,普陀,合租,1029.0,10.1,1490,交通一般普通
13005,普陀,合租,461.0,17.6,3290,交通便利普通
13006,普陀,合租,318.0,10.9,3360,交通便利普通
13007,普陀,合租,1551.0,0.0,1690,交通不便普通
13008,普陀,合租,492.0,12.86,3060,交通便利普通
13009,普陀,合租,866.0,15.0,3130,交通一般普通
13010,普陀,合租,371.0,9.02,2690,交通便利普通
13011,普陀,合租,661.0,13.0,2630,交通便利普通
13012,普陀,合租,266.0,13.4,2990,交通便利普通
13013,普陀,合租,492.0,12.09,2690,交通便利普通
13014,普陀,合租,1111.0,11.7,7060,高端房源
13015,普陀,合租,492.0,14.8,3460,交通便利普通
13016,普陀,合租,1299.0,0.0,1690,交通不便普通
13017,普陀,合租,1607.0,12.3,2690,交通不便普通
13018,普陀,合租,729.0,14.1,3190,交通便利普通
13019,普陀,合租,866.0,14.5,2530,交通一般普通
13020,普陀,合租,1328.0,7.9,2090,交通不便普通
13021,普陀,合租,381.0,13.9,3890,交通便利普通
13022,普陀,合租,461.0,8.4,2790,交通便利普通
13023,普陀,合租,1465.0,8.6,1690,交通不便普通
13024,普陀,合租,371.0,14.9,3990,交通便利普通
13025,普陀,合租,461.0,12.8,2930,交通便利普通
13026,普陀,合租,492.0,16.8,4060,交通便利普通
13027,普陀,合租,940.0,15.68,3590,交通一般普通
13028,普陀,合租,371.0,10.42,3060,交通便利普通
13029,普陀,合租,371.0,12.29,3160,交通便利普通
13030,普陀,合租,140.0,15.5,3560,交通便利普通
13031,普陀,合租,223.0,11.6,3490,交通便利普通
13032,普陀,合租,140.0,16.7,3360,交通便利普通
13034,普陀,合租,140.0,15.0,3630,交通便利普通
13036,普陀,合租,1111.0,10.5,0,交通一般普通
13037,普陀,合租,461.0,14.1,4090,交通便利普通
13038,普陀,合租,464.0,14.0,2130,交通便利普通
13039,普陀,合租,770.0,24.1,2490,交通一般普通
13040,普陀,合租,464.0,13.1,2090,交通便利普通
13041,普陀,合租,241.0,14.1,2390,交通便利普通
13042,普陀,合租,137.0,13.5,1690,交通便利普通
13043,普陀,合租,93.0,12.3,2360,交通便利普通
13044,普陀,合租,1029.0,15.1,2190,交通一般普通
13045,普陀,合租,93.0,13.4,2260,交通便利普通
13046,普陀,合租,241.0,11.9,2490,交通便利普通
13047,普陀,合租,428.0,9.5,2090,交通便利普通
13048,普陀,合租,708.0,15.16,2330,交通便利普通
13049,普陀,合租,1205.0,12.05,2230,交通一般普通
13050,普陀,合租,884.0,15.0,1890,交通一般普通
13051,普陀,合租,484.0,12.9,2430,交通便利普通
13052,普陀,合租,101.0,12.7,2590,交通便利普通
13053,普陀,合租,1465.0,17.0,2390,交通不便普通
13054,普陀,合租,439.0,11.0,2070,交通便利普通
13055,普陀,合租,713.0,17.5,2160,交通一般普通
13056,普陀,合租,1447.0,16.03,1790,交通不便普通
13057,普陀,合租,1328.0,13.6,2230,交通不便普通
13058,普陀,合租,456.0,16.0,2290,交通便利普通
13059,普陀,合租,585.0,6.8,1890,交通便利普通
13060,普陀,合租,713.0,16.1,1930,交通一般普通
13061,普陀,合租,661.0,12.0,2690,交通便利普通
13062,普陀,合租,960.0,14.2,2430,交通一般普通
13063,普陀,合租,712.0,10.5,2460,交通便利普通
13064,普陀,合租,884.0,14.0,2190,交通一般普通
13065,普陀,合租,93.0,10.1,2230,交通便利普通
13066,普陀,合租,1360.0,11.2,2690,交通不便普通
13067,普陀,合租,501.0,13.2,2990,交通便利普通
13068,普陀,合租,223.0,13.6,2960,交通便利普通
13069,普陀,合租,211.0,12.7,3290,交通便利普通
13070,普陀,合租,428.0,8.1,2230,交通便利普通
13071,普陀,合租,371.0,11.9,2990,交通便利普通
13072,普陀,合租,745.0,16.1,3160,交通便利普通
13073,普陀,合租,371.0,15.6,3090,交通便利普通
13074,普陀,合租,1575.0,12.9,2660,交通不便普通
13075,普陀,合租,371.0,8.5,2260,交通便利普通
13076,普陀,合租,247.0,20.0,3870,交通便利普通
13077,普陀,合租,461.0,12.3,2970,交通便利普通
13078,普陀,合租,661.0,14.8,3130,交通便利普通
13079,普陀,合租,406.0,15.7,3490,交通便利普通
13080,普陀,合租,371.0,12.7,3090,交通便利普通
13081,普陀,合租,371.0,0.0,2490,交通便利普通
13082,普陀,合租,371.0,14.5,3190,交通便利普通
13083,普陀,合租,585.0,16.0,2660,交通便利普通
13084,普陀,合租,342.0,16.0,3030,交通便利普通
13085,普陀,合租,788.0,16.8,2560,交通一般普通
13086,普陀,合租,974.0,11.8,2490,交通一般普通
13087,普陀,合租,1360.0,20.8,2960,交通不便普通
13088,普陀,合租,219.0,14.7,3560,交通便利普通
13089,普陀,合租,428.0,12.9,2690,交通便利普通
13090,普陀,合租,456.0,12.3,2630,交通便利普通
13091,普陀,合租,1360.0,9.4,2190,交通不便普通
13092,普陀,合租,1465.0,12.2,2430,交通不便普通
13093,普陀,合租,263.0,11.4,3260,交通便利普通
13094,普陀,合租,492.0,13.0,3460,交通便利普通
13095,普陀,合租,1215.0,8.7,1590,交通一般普通
13096,普陀,合租,884.0,11.0,1630,交通一般普通
13097,普陀,合租,1369.0,14.2,3090,交通不便普通
13098,普陀,合租,371.0,0.0,3060,交通便利普通
13099,普陀,合租,1575.0,8.3,1990,交通不便普通
13100,普陀,合租,1328.0,14.4,2330,交通不便普通
13101,普陀,合租,1328.0,7.8,2060,交通不便普通
13102,普陀,合租,870.0,12.0,2430,交通一般普通
13103,普陀,合租,456.0,17.8,3430,交通便利普通
13104,普陀,合租,343.0,11.5,2430,交通便利普通
13105,普陀,合租,1360.0,14.8,3260,交通不便普通
13106,普陀,合租,1328.0,12.6,2190,交通不便普通
13107,普陀,合租,870.0,12.0,2090,交通一般普通
13108,普陀,合租,1328.0,14.3,2290,交通不便普通
13109,普陀,合租,1465.0,9.1,1690,交通不便普通
13110,普陀,合租,371.0,13.5,3660,交通便利普通
13111,普陀,合租,1291.0,13.5,2490,交通一般普通
13112,普陀,合租,371.0,16.4,3260,交通便利普通
13113,普陀,合租,1328.0,14.3,2390,交通不便普通
13114,普陀,合租,451.0,9.3,2690,交通便利普通
13115,普陀,合租,1291.0,13.5,2790,交通一般普通
13116,普陀,合租,456.0,11.0,2360,交通便利普通
13117,普陀,合租,870.0,10.0,2660,交通一般普通
13118,普陀,合租,456.0,17.0,3290,交通便利普通
13119,普陀,合租,456.0,8.7,2260,交通便利普通
13120,普陀,合租,713.0,11.9,1690,交通一般普通
13121,普陀,合租,371.0,17.64,3260,交通便利普通
13122,普陀,合租,305.0,13.0,3660,交通便利普通
13123,普陀,合租,213.0,17.44,3430,交通便利普通
13124,普陀,合租,585.0,17.2,3260,交通便利普通
13125,普陀,合租,343.0,14.0,3030,交通便利普通
13126,普陀,合租,585.0,9.6,2360,交通便利普通
13127,普陀,合租,1328.0,10.5,1890,交通不便普通
13128,普陀,合租,1291.0,10.2,2030,交通不便普通
13129,普陀,合租,371.0,17.11,3090,交通便利普通
13130,普陀,合租,371.0,6.25,2360,交通便利普通
13131,普陀,合租,371.0,11.8,3260,交通便利普通
13132,普陀,合租,884.0,0.0,1390,交通一般普通
13133,普陀,合租,371.0,14.5,3060,交通便利普通
13134,普陀,合租,343.0,14.0,3460,交通便利普通
13135,普陀,合租,1328.0,14.0,2660,交通不便普通
13136,普陀,合租,213.0,11.7,2830,交通便利普通
13137,普陀,合租,451.0,13.2,2790,交通便利普通
13138,普陀,合租,213.0,14.0,2990,交通便利普通
13139,普陀,合租,371.0,9.9,2690,交通便利普通
13140,杨浦,合租,391.0,17.1,2590,交通便利普通
13141,杨浦,合租,391.0,15.0,2390,交通便利普通
13142,杨浦,合租,318.0,17.0,2790,交通便利普通
13143,杨浦,合租,97.0,15.2,2490,交通便利普通
13144,杨浦,合租,97.0,10.5,2330,交通便利普通
13145,杨浦,合租,253.0,14.4,2560,交通便利普通
13146,杨浦,合租,744.0,12.9,2290,交通一般普通
13147,杨浦,合租,253.0,12.7,2760,交通便利普通
13148,杨浦,合租,318.0,13.5,2730,交通便利普通
13149,杨浦,合租,173.0,15.8,2690,交通便利普通
13150,杨浦,合租,272.0,16.2,2790,交通便利普通
13151,杨浦,合租,274.0,10.9,2290,交通便利普通
13152,杨浦,合租,399.0,9.9,2290,交通便利普通
13153,杨浦,合租,467.0,16.4,2790,交通便利普通
13154,杨浦,合租,467.0,18.4,2890,交通便利普通
13155,杨浦,合租,744.0,13.9,2490,交通一般普通
13156,杨浦,合租,292.0,0.0,2290,交通便利普通
13157,杨浦,合租,750.0,11.8,2230,交通一般普通
13158,杨浦,合租,173.0,14.5,2930,交通便利普通
13159,杨浦,合租,733.0,14.0,2560,交通一般普通
13160,杨浦,合租,442.0,9.4,2260,交通便利普通
13161,杨浦,合租,309.0,14.1,2590,交通便利普通
13162,杨浦,合租,503.0,16.7,2790,交通便利普通
13163,杨浦,合租,310.0,16.7,2590,交通便利普通
13164,杨浦,合租,648.0,6.6,2360,交通便利普通
13165,杨浦,合租,593.0,0.0,2690,交通便利普通
13166,杨浦,合租,953.0,15.0,2390,交通一般普通
13167,杨浦,合租,257.0,13.5,2660,交通便利普通
13168,杨浦,合租,789.0,14.1,2360,交通一般普通
13169,杨浦,合租,467.0,18.0,2790,交通便利普通
13170,杨浦,合租,1372.0,15.7,2360,交通不便普通
13171,杨浦,合租,728.0,13.9,2490,交通一般普通
13172,杨浦,合租,744.0,7.2,1890,交通一般普通
13173,杨浦,合租,418.0,13.75,2990,交通便利普通
13174,杨浦,合租,442.0,12.08,2490,交通便利普通
13175,杨浦,合租,467.0,10.1,2390,交通便利普通
13176,杨浦,合租,953.0,8.9,2060,交通一般普通
13177,杨浦,合租,51.0,11.1,3090,交通便利普通
13178,杨浦,合租,77.0,13.0,3090,交通便利普通
13179,杨浦,合租,253.0,0.0,2290,交通便利普通
13180,杨浦,合租,148.0,8.1,1990,交通便利普通
13181,杨浦,合租,818.0,16.5,2790,交通一般普通
13182,杨浦,合租,741.0,17.3,2690,交通一般普通
13183,杨浦,合租,1372.0,16.6,2690,交通不便普通
13184,杨浦,合租,736.0,16.8,2890,交通便利普通
13185,杨浦,合租,950.0,14.2,2890,交通一般普通
13186,杨浦,合租,296.0,11.7,2830,交通便利普通
13187,杨浦,合租,407.0,18.0,2890,交通便利普通
13188,杨浦,合租,659.0,12.6,2490,交通便利普通
13189,杨浦,合租,407.0,9.9,2490,交通便利普通
13190,杨浦,合租,1372.0,15.6,2490,交通不便普通
13191,杨浦,合租,536.0,17.8,2630,交通便利普通
13192,杨浦,合租,330.0,13.8,2930,交通便利普通
13193,杨浦,合租,888.0,12.8,2590,交通一般普通
13194,杨浦,合租,736.0,16.7,3090,交通便利普通
13195,杨浦,合租,173.0,11.3,2490,交通便利普通
13196,杨浦,合租,818.0,11.0,2490,交通一般普通
13197,杨浦,合租,591.0,15.43,2860,交通便利普通
13198,杨浦,合租,957.0,10.1,2390,交通一般普通
13199,杨浦,合租,343.0,12.2,2690,交通便利普通
13200,杨浦,合租,399.0,11.9,2290,交通便利普通
13201,杨浦,合租,51.0,13.4,3090,交通便利普通
13202,杨浦,合租,399.0,12.1,2360,交通便利普通
13203,杨浦,合租,229.0,8.51,2390,交通便利普通
13204,杨浦,合租,593.0,10.9,2390,交通便利普通
13205,杨浦,合租,188.0,9.2,2390,交通便利普通
13206,杨浦,合租,695.0,16.5,3090,交通便利普通
13207,杨浦,合租,662.0,14.8,2790,交通便利普通
13208,杨浦,合租,309.0,11.0,2390,交通便利普通
13209,杨浦,合租,957.0,12.2,2490,交通一般普通
13210,杨浦,合租,51.0,8.5,2590,交通便利普通
13211,杨浦,合租,957.0,10.0,2690,交通一般普通
13212,杨浦,合租,334.0,13.3,2790,交通便利普通
13213,杨浦,合租,648.0,6.8,2490,交通便利普通
13214,杨浦,合租,600.0,15.9,2690,交通便利普通
13215,杨浦,合租,861.0,11.1,2130,交通一般普通
13216,杨浦,合租,1003.0,12.6,2790,交通一般普通
13217,杨浦,合租,1173.0,16.2,2690,交通一般普通
13218,杨浦,合租,442.0,11.9,2560,交通便利普通
13219,杨浦,合租,950.0,9.8,2290,交通一般普通
13220,杨浦,合租,818.0,10.9,2190,交通一般普通
13221,杨浦,合租,658.0,9.9,2290,交通便利普通
13222,杨浦,合租,628.0,9.48,2290,交通便利普通
13223,杨浦,合租,542.0,12.21,2360,交通便利普通
13224,杨浦,合租,1353.0,13.3,2490,交通不便普通
13225,杨浦,合租,591.0,11.85,2490,交通便利普通
13226,杨浦,合租,773.0,7.7,2130,交通一般普通
13227,杨浦,合租,750.0,14.6,2360,交通一般普通
13228,杨浦,合租,591.0,6.21,2330,交通便利普通
13229,杨浦,合租,1005.0,12.2,2690,交通一般普通
13230,杨浦,合租,833.0,15.9,2290,交通一般普通
13231,杨浦,合租,418.0,12.18,2790,交通便利普通
13232,杨浦,合租,982.0,6.6,2190,交通一般普通
13233,杨浦,合租,1323.0,12.0,2190,交通不便普通
13234,杨浦,合租,543.0,12.1,2960,交通便利普通
13235,杨浦,合租,442.0,8.47,2290,交通便利普通
13236,杨浦,合租,1323.0,14.7,2230,交通不便普通
13237,杨浦,合租,718.0,13.6,2790,交通便利普通
13238,杨浦,合租,442.0,14.4,3230,交通便利普通
13239,杨浦,合租,818.0,13.3,3090,交通一般普通
13240,杨浦,合租,1003.0,11.8,3090,交通一般普通
13241,杨浦,合租,888.0,15.6,3290,交通一般普通
13242,杨浦,合租,479.0,7.6,2390,交通便利普通
13243,杨浦,合租,135.0,14.3,2590,交通便利普通
13244,杨浦,合租,1323.0,15.6,2330,交通不便普通
13245,杨浦,合租,865.0,13.8,2790,交通一般普通
13246,杨浦,合租,1084.0,12.6,2460,交通一般普通
13247,杨浦,合租,538.0,13.4,2860,交通便利普通
13248,杨浦,合租,798.0,14.0,2690,交通一般普通
13249,杨浦,合租,670.0,14.6,2990,交通便利普通
13250,杨浦,合租,135.0,14.4,2890,交通便利普通
13251,杨浦,合租,442.0,8.4,2260,交通便利普通
13252,杨浦,合租,1372.0,9.8,2290,交通不便普通
13253,杨浦,合租,744.0,12.2,2360,交通一般普通
13254,杨浦,合租,401.0,10.7,2290,交通便利普通
13255,杨浦,合租,848.0,14.0,2630,交通一般普通
13257,杨浦,合租,467.0,13.2,3390,交通便利普通
13258,杨浦,合租,957.0,9.8,2290,交通一般普通
13259,杨浦,合租,728.0,10.0,2460,交通一般普通
13260,杨浦,合租,775.0,0.0,2390,交通一般普通
13261,杨浦,合租,593.0,7.6,3090,交通便利普通
13262,杨浦,合租,1004.0,12.0,2290,交通一般普通
13263,杨浦,合租,1004.0,12.0,2290,交通一般普通
13264,杨浦,合租,591.0,9.03,2390,交通便利普通
13265,杨浦,合租,401.0,18.2,2890,交通便利普通
13266,杨浦,合租,1084.0,15.1,2630,交通一般普通
13267,杨浦,合租,337.0,11.9,2890,交通便利普通
13268,杨浦,合租,337.0,14.5,2690,交通便利普通
13269,杨浦,合租,741.0,16.8,2860,交通便利普通
13270,杨浦,合租,750.0,21.8,2890,交通便利普通
13271,杨浦,合租,670.0,9.4,2530,交通便利普通
13272,杨浦,合租,237.0,10.6,3230,交通便利普通
13273,杨浦,合租,538.0,9.3,2690,交通便利普通
13274,杨浦,合租,734.0,10.8,2590,交通一般普通
13275,杨浦,合租,514.0,18.3,3330,交通便利普通
13276,杨浦,合租,750.0,14.0,2490,交通一般普通
13277,杨浦,合租,896.0,14.4,2890,交通一般普通
13278,杨浦,合租,591.0,8.6,2490,交通便利普通
13279,杨浦,合租,734.0,14.1,2990,交通便利普通
13280,杨浦,合租,1064.0,14.9,2790,交通一般普通
13281,杨浦,合租,741.0,16.9,2990,交通便利普通
13283,杨浦,合租,688.0,13.5,2690,交通便利普通
13284,杨浦,合租,135.0,9.1,2290,交通便利普通
13285,杨浦,合租,741.0,13.9,2660,交通一般普通
13286,杨浦,合租,591.0,8.63,2590,交通便利普通
13287,杨浦,合租,676.0,11.28,2790,交通便利普通
13288,杨浦,合租,950.0,8.4,2460,交通一般普通
13289,杨浦,合租,538.0,12.74,2990,交通便利普通
13290,杨浦,合租,309.0,14.28,2890,交通便利普通
13291,杨浦,合租,961.0,24.3,3290,交通一般普通
13292,杨浦,合租,804.0,15.2,2590,交通一般普通
13293,杨浦,合租,401.0,10.7,2190,交通便利普通
13294,杨浦,合租,676.0,15.55,2290,交通便利普通
13295,杨浦,合租,135.0,14.4,3290,交通便利普通
13296,杨浦,合租,688.0,10.9,2990,交通便利普通
13297,杨浦,合租,688.0,10.3,2290,交通一般普通
13298,杨浦,合租,1323.0,9.9,1860,交通不便普通
13299,杨浦,合租,1353.0,18.8,2890,交通不便普通
13300,杨浦,合租,789.0,16.9,2890,交通一般普通
13301,杨浦,合租,909.0,14.9,2890,交通一般普通
13302,杨浦,合租,804.0,15.8,2830,交通一般普通
13303,杨浦,合租,1323.0,8.8,1890,交通不便普通
13304,杨浦,合租,896.0,10.6,2690,交通一般普通
13305,杨浦,合租,804.0,12.2,1930,交通一般普通
13306,杨浦,合租,833.0,12.5,1990,交通一般普通
13307,杨浦,合租,750.0,20.1,3390,交通便利普通
13308,杨浦,合租,896.0,8.1,2190,交通一般普通
13309,杨浦,合租,676.0,12.4,2290,交通便利普通
13310,杨浦,合租,538.0,11.33,2830,交通便利普通
13311,杨浦,合租,909.0,13.5,2490,交通一般普通
13312,杨浦,合租,741.0,10.7,2390,交通一般普通
13313,杨浦,合租,750.0,12.3,2290,交通一般普通
13314,杨浦,合租,401.0,13.9,3190,交通便利普通
13315,杨浦,合租,309.0,11.73,3190,交通便利普通
13316,杨浦,合租,676.0,15.8,3190,交通便利普通
13317,杨浦,合租,909.0,13.06,2790,交通一般普通
13318,杨浦,合租,741.0,16.5,3790,交通便利普通
13319,杨浦,合租,789.0,18.2,3190,交通便利普通
13320,杨浦,合租,961.0,10.7,2660,交通一般普通
13321,杨浦,合租,750.0,15.5,3290,交通便利普通
13322,杨浦,合租,909.0,10.88,2390,交通一般普通
13323,杨浦,合租,789.0,9.1,2230,交通一般普通
13324,杨浦,合租,309.0,15.93,3590,交通便利普通
13325,杨浦,合租,839.0,11.7,3190,交通一般普通
13326,杨浦,合租,909.0,8.9,2190,交通一般普通
13327,杨浦,合租,309.0,9.49,2690,交通便利普通
13328,杨浦,合租,337.0,17.1,3090,交通便利普通
13329,杨浦,合租,909.0,13.5,3090,交通一般普通
13330,杨浦,合租,909.0,13.0,2890,交通一般普通
13331,杨浦,合租,716.0,12.3,2830,交通便利普通
13332,杨浦,合租,833.0,8.4,1790,交通一般普通
13333,杨浦,合租,1064.0,13.8,2930,交通一般普通
13334,杨浦,合租,909.0,18.8,3690,交通一般普通
13335,杨浦,合租,1323.0,6.9,1760,交通不便普通
13336,杨浦,合租,716.0,10.38,3090,交通便利普通
13337,杨浦,合租,789.0,11.3,2690,交通一般普通
13338,杨浦,合租,741.0,23.8,3590,交通便利普通
13339,杨浦,合租,325.0,13.9,2690,交通便利普通
13340,杨浦,合租,394.0,13.7,2560,交通便利普通
13341,杨浦,合租,401.0,18.3,2730,交通便利普通
13342,杨浦,合租,600.0,18.2,2690,交通便利普通
13343,杨浦,合租,794.0,9.8,2690,交通一般普通
13344,杨浦,合租,263.0,10.9,2430,交通便利普通
13345,杨浦,合租,650.0,14.0,2930,交通便利普通
13346,杨浦,合租,293.0,0.0,1990,交通便利普通
13347,杨浦,合租,741.0,14.4,2960,交通便利普通
13348,杨浦,合租,407.0,12.8,2960,交通便利普通
13349,杨浦,合租,536.0,13.1,2260,交通便利普通
13350,杨浦,合租,839.0,17.0,2990,交通一般普通
13351,杨浦,合租,819.0,11.7,2790,交通一般普通
13352,杨浦,合租,957.0,14.9,2730,交通一般普通
13353,杨浦,合租,741.0,11.6,2690,交通一般普通
13354,杨浦,合租,330.0,10.1,2190,交通便利普通
13355,杨浦,合租,798.0,11.9,2790,交通一般普通
13356,杨浦,合租,293.0,10.5,2360,交通便利普通
13357,杨浦,合租,1143.0,16.9,2730,交通一般普通
13358,杨浦,合租,178.0,14.4,2890,交通便利普通
13359,杨浦,合租,701.0,12.7,3090,交通便利普通
13360,杨浦,合租,750.0,19.3,3090,交通便利普通
13361,杨浦,合租,1353.0,11.9,2190,交通不便普通
13362,杨浦,合租,514.0,10.2,2490,交通便利普通
13363,杨浦,合租,293.0,9.8,2630,交通便利普通
13364,杨浦,合租,746.0,14.0,3290,交通便利普通
13365,杨浦,合租,178.0,13.2,2690,交通便利普通
13366,杨浦,合租,741.0,9.4,2590,交通一般普通
13367,杨浦,合租,861.0,14.4,2230,交通一般普通
13368,杨浦,合租,339.0,12.2,2630,交通便利普通
13369,杨浦,合租,861.0,15.4,2590,交通一般普通
13370,杨浦,合租,1317.0,19.1,3290,交通一般普通
13371,杨浦,合租,578.0,11.74,2890,交通便利普通
13372,杨浦,合租,907.0,10.8,2660,交通一般普通
13373,杨浦,合租,229.0,8.67,2390,交通便利普通
13374,虹口,合租,645.0,8.6,2290,交通便利普通
13375,虹口,合租,521.0,15.2,2390,交通便利普通
13376,虹口,合租,800.0,12.1,2330,交通一般普通
13377,虹口,合租,740.0,14.5,2290,交通一般普通
13378,虹口,合租,953.0,13.5,2190,交通一般普通
13379,虹口,合租,1641.0,11.44,2190,交通不便普通
13380,虹口,合租,1298.0,13.0,1990,交通不便普通
13381,虹口,合租,492.0,15.2,2390,交通便利普通
13382,虹口,合租,990.0,10.5,2190,交通一般普通
13383,虹口,合租,423.0,14.36,2890,交通便利普通
13384,虹口,合租,955.0,10.1,2490,交通一般普通
13385,虹口,合租,1312.0,16.68,2360,交通不便普通
13386,虹口,合租,518.0,16.95,3060,交通便利普通
13387,虹口,合租,518.0,19.93,2960,交通便利普通
13388,虹口,合租,955.0,13.5,2490,交通一般普通
13389,虹口,合租,423.0,8.29,2960,交通便利普通
13390,虹口,合租,1062.0,8.54,1830,交通一般普通
