,district,type,metro_num,S,mon_price,聚类类别,density
1891,杨浦,整租,953.0,63.0,6030,豪宅,21657
1892,杨浦,整租,700.0,30.54,3490,高端房源,21657
1893,杨浦,整租,631.0,53.4,6730,豪宅,21657
1894,杨浦,整租,1022.0,37.0,4190,高端房源,21657
1895,杨浦,整租,782.0,38.95,3790,高端房源,21657
1896,杨浦,整租,513.0,39.0,4090,高端房源,21657
1897,杨浦,整租,432.0,35.0,4390,高端房源,21657
1898,杨浦,整租,442.0,70.0,6590,豪宅,21657
1899,杨浦,整租,241.0,67.0,6130,豪宅,21657
1900,杨浦,整租,405.0,100.0,8890,豪宅,21657
1901,杨浦,整租,422.0,30.0,4290,高端房源,21657
1902,杨浦,整租,350.0,38.0,5790,高端房源,21657
1903,杨浦,整租,1023.0,28.73,3730,高端房源,21657
1904,杨浦,整租,479.0,69.0,6360,豪宅,21657
1905,杨浦,整租,700.0,30.0,3830,高端房源,21657
1906,杨浦,整租,422.0,36.0,3690,高端房源,21657
1907,杨浦,整租,417.0,35.0,3790,高端房源,21657
1908,杨浦,整租,609.0,27.45,4090,高端房源,21657
1909,杨浦,整租,609.0,27.0,4190,高端房源,21657
1910,杨浦,整租,736.0,65.0,7360,豪宅,21657
1911,杨浦,整租,427.0,74.0,8190,豪宅,21657
1912,杨浦,整租,296.0,64.01,6590,豪宅,21657
1913,杨浦,整租,323.0,45.0,5430,高端房源,21657
1914,杨浦,整租,323.0,45.0,5530,高端房源,21657
1915,杨浦,整租,323.0,46.58,5660,高端房源,21657
1916,杨浦,整租,323.0,45.0,5730,高端房源,21657
1917,杨浦,整租,231.0,29.44,4360,高端房源,21657
1918,杨浦,整租,1093.0,39.0,4990,高端房源,21657
1919,杨浦,整租,337.0,97.0,10530,豪宅,21657
1920,杨浦,整租,961.0,73.99,7530,豪宅,21657
1921,杨浦,整租,337.0,78.0,8890,豪宅,21657
1922,杨浦,整租,1008.0,49.96,6630,高端房源,21657
1923,杨浦,整租,417.0,30.71,3590,高端房源,21657
1924,杨浦,整租,391.0,41.95,3990,高端房源,21657
1925,杨浦,整租,391.0,58.0,5090,高端房源,21657
1926,杨浦,整租,670.0,36.0,3890,高端房源,21657
1927,杨浦,整租,484.0,28.98,4290,高端房源,21657
1928,杨浦,整租,97.0,41.2,4290,高端房源,21657
1929,杨浦,整租,114.0,34.0,4090,高端房源,21657
1930,杨浦,整租,797.0,49.75,5590,高端房源,21657
1931,杨浦,整租,896.0,34.87,4590,高端房源,21657
1932,杨浦,整租,536.0,59.78,4390,高端房源,21657
1933,杨浦,整租,476.0,40.0,4090,高端房源,21657
1934,杨浦,整租,797.0,47.63,5660,高端房源,21657
1935,杨浦,整租,729.0,54.71,5830,高端房源,21657
1936,杨浦,整租,776.0,44.0,3790,高端房源,21657
1937,杨浦,整租,819.0,40.0,4960,高端房源,21657
1938,杨浦,整租,350.0,34.61,4390,高端房源,21657
1939,杨浦,整租,97.0,32.77,3990,高端房源,21657
1940,杨浦,整租,513.0,36.0,4190,高端房源,21657
1941,杨浦,整租,566.0,58.16,5390,高端房源,21657
1942,杨浦,整租,761.0,39.0,3990,高端房源,21657
1943,杨浦,整租,782.0,35.15,3890,高端房源,21657
1944,杨浦,整租,390.0,72.62,6260,豪宅,21657
1945,杨浦,整租,448.0,50.0,5560,高端房源,21657
1946,杨浦,整租,429.0,53.68,5590,高端房源,21657
1947,杨浦,整租,851.0,35.0,3990,高端房源,21657
1948,杨浦,整租,626.0,42.0,4560,高端房源,21657
1949,杨浦,整租,381.0,50.0,5190,高端房源,21657
1950,杨浦,整租,709.0,71.25,5690,豪宅,21657
1951,杨浦,整租,851.0,47.6,4790,高端房源,21657
1952,杨浦,整租,406.0,50.13,5690,高端房源,21657
1953,杨浦,整租,782.0,51.25,5290,高端房源,21657
1954,杨浦,整租,578.0,55.0,5830,高端房源,21657
1955,虹口,整租,780.0,36.03,4060,高端房源,34501
1956,虹口,整租,196.0,29.73,4590,高端房源,34501
1957,虹口,整租,412.0,29.46,4290,高端房源,34501
1958,虹口,整租,648.0,95.89,6660,豪宅,34501
1959,虹口,整租,601.0,32.09,4390,高端房源,34501
1960,虹口,整租,693.0,49.46,5370,高端房源,34501
1961,虹口,整租,275.0,30.0,3930,高端房源,34501
1962,虹口,整租,487.0,33.85,4290,高端房源,34501
1963,虹口,整租,49.0,28.21,4390,高端房源,34501
1964,虹口,整租,987.0,63.02,5730,高端房源,34501
1965,虹口,整租,356.0,81.02,5890,豪宅,34501
1966,虹口,整租,590.0,37.0,3730,高端房源,34501
1967,虹口,整租,1397.0,33.0,3660,高端房源,34501
1968,虹口,整租,268.0,30.0,4290,高端房源,34501
1969,虹口,整租,672.0,34.87,3790,高端房源,34501
1970,虹口,整租,460.0,30.0,4190,高端房源,34501
1971,虹口,整租,158.0,100.32,10470,豪宅,34501
1972,虹口,整租,413.0,42.0,4590,高端房源,34501
1973,虹口,整租,699.0,41.98,4190,高端房源,34501
1974,虹口,整租,953.0,35.51,3790,高端房源,34501
1975,虹口,整租,267.0,46.0,5490,高端房源,34501
1976,虹口,整租,412.0,32.0,4390,高端房源,34501
1977,虹口,整租,412.0,34.0,4360,高端房源,34501
1978,虹口,整租,304.0,30.0,4490,高端房源,34501
1979,虹口,整租,390.0,34.0,4490,高端房源,34501
1980,虹口,整租,403.0,50.73,5330,高端房源,34501
1981,虹口,整租,308.0,30.0,4460,高端房源,34501
1982,虹口,整租,423.0,40.0,4760,高端房源,34501
1983,虹口,整租,987.0,65.57,4860,高端房源,34501
1984,虹口,整租,251.0,30.28,4460,高端房源,34501
1985,虹口,整租,402.0,30.0,4490,高端房源,34501
1986,虹口,整租,195.0,32.0,4190,高端房源,34501
1987,虹口,整租,538.0,35.74,4490,高端房源,34501
1988,虹口,整租,555.0,38.99,4490,高端房源,34501
1989,虹口,整租,159.0,61.0,6560,豪宅,34501
1990,虹口,整租,291.0,63.0,6290,豪宅,34501
1991,虹口,整租,427.0,47.0,5090,高端房源,34501
1992,虹口,整租,492.0,47.0,4160,高端房源,34501
1993,虹口,整租,272.0,42.71,5690,高端房源,34501
1994,虹口,整租,291.0,63.57,6190,豪宅,34501
1995,虹口,整租,356.0,32.15,3990,高端房源,34501
1996,虹口,整租,500.0,29.18,3660,高端房源,34501
1997,虹口,整租,621.0,36.41,4590,高端房源,34501
1998,虹口,整租,351.0,59.0,5360,高端房源,34501
1999,虹口,整租,953.0,35.0,4030,高端房源,34501
2000,虹口,整租,793.0,35.73,4490,高端房源,34501
2001,虹口,整租,1061.0,39.65,3930,高端房源,34501
2002,虹口,整租,793.0,39.0,4590,高端房源,34501
2003,虹口,整租,793.0,41.0,4790,高端房源,34501
2004,虹口,整租,614.0,40.0,5290,高端房源,34501
2005,虹口,整租,145.0,30.0,4390,高端房源,34501
2006,虹口,整租,184.0,85.0,7560,豪宅,34501
2007,虹口,整租,152.0,18.6,4490,高端房源,34501
2008,虹口,整租,715.0,34.0,4490,高端房源,34501
2009,虹口,整租,841.0,40.0,4330,高端房源,34501
2010,虹口,整租,491.0,59.0,6390,豪宅,34501
2011,虹口,整租,1096.0,35.11,4190,高端房源,34501
2012,虹口,整租,911.0,67.02,5790,豪宅,34501
2013,虹口,整租,268.0,47.66,5430,高端房源,34501
2014,虹口,整租,268.0,48.0,5590,高端房源,34501
2015,虹口,整租,1189.0,33.0,3830,高端房源,34501
2016,虹口,整租,217.0,21.0,3690,高端房源,34501
2017,虹口,整租,356.0,50.0,5690,高端房源,34501
2018,虹口,整租,500.0,32.0,4390,高端房源,34501
2019,虹口,整租,536.0,50.0,6390,高端房源,34501
2020,虹口,整租,1154.0,35.92,4290,高端房源,34501
2021,虹口,整租,1444.0,41.0,3890,高端房源,34501
2022,虹口,整租,589.0,42.0,5160,高端房源,34501
2023,虹口,整租,369.0,31.0,3890,高端房源,34501
2024,虹口,整租,125.0,30.0,4230,高端房源,34501
2025,虹口,整租,912.0,69.47,5990,豪宅,34501
2026,虹口,整租,1206.0,46.75,4600,高端房源,34501
2027,虹口,整租,1587.0,51.0,4290,高端房源,34501
2028,虹口,整租,57.0,56.7,5530,高端房源,34501
2029,虹口,整租,480.0,25.0,4790,高端房源,34501
2030,虹口,整租,1397.0,33.0,4090,高端房源,34501
2031,虹口,整租,57.0,61.0,5660,高端房源,34501
2032,虹口,整租,252.0,80.0,8090,豪宅,34501
2033,虹口,整租,459.0,59.0,4990,高端房源,34501
2034,虹口,整租,248.0,77.0,8230,豪宅,34501
2035,虹口,整租,1054.0,48.11,5690,高端房源,34501
2036,虹口,整租,544.0,34.0,4190,高端房源,34501
2037,虹口,整租,589.0,36.0,4390,高端房源,34501
2038,虹口,整租,1513.0,48.0,5130,高端房源,34501
2039,虹口,整租,1167.0,54.0,5860,高端房源,34501
2040,虹口,整租,165.0,90.0,9290,豪宅,34501
2041,虹口,整租,136.0,45.0,5490,高端房源,34501
2042,虹口,整租,136.0,45.0,5430,高端房源,34501
2043,虹口,整租,780.0,40.0,4360,高端房源,34501
2044,虹口,整租,1057.0,35.0,3960,高端房源,34501
2045,虹口,整租,1084.0,49.56,5760,高端房源,34501
2046,虹口,整租,436.0,72.0,8690,豪宅,34501
2047,虹口,整租,971.0,41.62,4660,高端房源,34501
2048,虹口,整租,530.0,52.0,6190,高端房源,34501
2049,虹口,整租,1514.0,45.65,4660,高端房源,34501
2050,虹口,整租,1514.0,40.0,4430,高端房源,34501
2051,虹口,整租,1514.0,32.0,4390,高端房源,34501
2052,虹口,整租,1514.0,37.5,4430,高端房源,34501
2053,虹口,整租,1514.0,29.47,4390,高端房源,34501
2054,虹口,整租,196.0,40.54,5370,高端房源,34501
2055,虹口,整租,693.0,36.25,4190,高端房源,34501
2056,虹口,整租,683.0,51.22,4490,高端房源,34501
2057,虹口,整租,268.0,27.86,4460,高端房源,34501
2058,虹口,整租,403.0,34.09,4290,高端房源,34501
2059,虹口,整租,793.0,35.7,4390,高端房源,34501
2060,虹口,整租,715.0,35.42,4390,高端房源,34501
2061,虹口,整租,267.0,29.2,3590,高端房源,34501
2062,虹口,整租,267.0,26.0,3360,高端房源,34501
2063,虹口,整租,205.0,80.68,5590,豪宅,34501
2064,虹口,整租,487.0,35.0,3990,高端房源,34501
2065,虹口,整租,1444.0,41.0,3860,高端房源,34501
2066,虹口,整租,683.0,64.25,4860,高端房源,34501
2067,虹口,整租,308.0,50.0,5590,高端房源,34501
2068,虹口,整租,412.0,29.82,4360,高端房源,34501
2069,虹口,整租,161.0,50.0,6090,高端房源,34501
2070,虹口,整租,210.0,55.0,5960,高端房源,34501
2071,虹口,整租,450.0,50.0,5690,高端房源,34501
2072,虹口,整租,159.0,59.0,6290,豪宅,34501
2073,虹口,整租,953.0,31.0,4030,高端房源,34501
2074,虹口,整租,1218.0,40.0,4130,高端房源,34501
2075,虹口,整租,1514.0,45.0,5460,高端房源,34501
2076,虹口,整租,626.0,105.09,9890,豪宅,34501
2077,虹口,整租,1103.0,88.0,6160,豪宅,34501
2078,虹口,整租,715.0,66.0,6290,豪宅,34501
2079,长宁,整租,476.0,24.2,3390,高端房源,18044
2080,长宁,整租,476.0,32.0,3590,高端房源,18044
2081,长宁,整租,282.0,37.52,5370,高端房源,18044
2082,长宁,整租,335.0,30.49,4490,高端房源,18044
2083,长宁,整租,287.0,34.9,4790,高端房源,18044
2084,长宁,整租,361.0,65.0,4190,高端房源,18044
2085,长宁,整租,243.0,45.37,5660,高端房源,18044
2086,长宁,整租,338.0,29.07,4560,高端房源,18044
2087,长宁,整租,463.0,31.3,4890,高端房源,18044
2088,长宁,整租,289.0,81.0,7290,豪宅,18044
2089,长宁,整租,163.0,47.6,6530,高端房源,18044
2090,长宁,整租,609.0,34.76,4660,高端房源,18044
2091,长宁,整租,282.0,37.0,4790,高端房源,18044
2092,长宁,整租,243.0,37.0,4790,高端房源,18044
2093,长宁,整租,598.0,31.08,4090,高端房源,18044
2094,长宁,整租,708.0,32.0,4730,高端房源,18044
2095,长宁,整租,307.0,69.58,7060,豪宅,18044
2096,长宁,整租,854.0,32.0,4630,高端房源,18044
2097,长宁,整租,573.0,61.04,6290,豪宅,18044
2098,长宁,整租,85.0,32.0,4790,高端房源,18044
2099,长宁,整租,243.0,33.0,4590,高端房源,18044
2100,长宁,整租,93.0,33.27,4960,高端房源,18044
2101,长宁,整租,124.0,30.0,4790,高端房源,18044
2102,长宁,整租,374.0,37.0,4590,高端房源,18044
2103,长宁,整租,282.0,35.0,4790,高端房源,18044
2104,长宁,整租,594.0,53.0,4690,高端房源,18044
2105,长宁,整租,243.0,45.0,5490,高端房源,18044
2106,长宁,整租,139.0,30.84,4960,高端房源,18044
2107,长宁,整租,210.0,34.9,4790,高端房源,18044
2108,长宁,整租,112.0,35.0,5190,高端房源,18044
2109,长宁,整租,210.0,39.99,4990,高端房源,18044
2110,长宁,整租,124.0,38.0,5160,高端房源,18044
2111,长宁,整租,287.0,63.0,6190,豪宅,18044
2112,长宁,整租,633.0,59.89,5990,高端房源,18044
2113,长宁,整租,201.0,29.48,4790,高端房源,18044
2114,长宁,整租,965.0,42.16,4590,高端房源,18044
2115,长宁,整租,341.0,30.0,4690,高端房源,18044
2116,长宁,整租,460.0,35.0,4790,高端房源,18044
2117,长宁,整租,374.0,60.0,6190,豪宅,18044
2118,长宁,整租,446.0,40.0,4890,高端房源,18044
2119,长宁,整租,407.0,45.0,5090,高端房源,18044
2120,长宁,整租,375.0,46.0,5260,高端房源,18044
2121,长宁,整租,964.0,77.0,5460,豪宅,18044
2122,长宁,整租,163.0,30.0,5260,高端房源,18044
2123,长宁,整租,595.0,31.0,4490,高端房源,18044
2124,长宁,整租,370.0,31.0,4960,高端房源,18044
2125,长宁,整租,568.0,35.0,4660,高端房源,18044
2126,长宁,整租,1329.0,72.12,7770,豪宅,18044
2127,长宁,整租,349.0,60.0,6290,豪宅,18044
2128,长宁,整租,364.0,47.46,5590,高端房源,18044
2129,长宁,整租,243.0,41.0,4990,高端房源,18044
2130,长宁,整租,583.0,33.0,4630,高端房源,18044
2131,长宁,整租,711.0,35.0,4590,高端房源,18044
2132,长宁,整租,300.0,35.0,5390,高端房源,18044
2133,长宁,整租,408.0,57.0,6160,高端房源,18044
2134,长宁,整租,601.0,42.0,4990,高端房源,18044
2135,长宁,整租,446.0,62.0,6390,豪宅,18044
2136,长宁,整租,319.0,67.1,6790,豪宅,18044
2137,长宁,整租,366.0,65.2,6790,豪宅,18044
2138,长宁,整租,365.0,35.46,5090,高端房源,18044
2139,长宁,整租,365.0,38.0,5060,高端房源,18044
2140,长宁,整租,619.0,28.09,4490,高端房源,18044
2141,长宁,整租,458.0,31.0,5090,高端房源,18044
2142,长宁,整租,542.0,30.0,4990,高端房源,18044
2143,长宁,整租,460.0,50.0,6130,高端房源,18044
2144,长宁,整租,408.0,36.0,5290,高端房源,18044
2145,长宁,整租,648.0,36.0,4990,高端房源,18044
2146,长宁,整租,542.0,35.0,5090,高端房源,18044
2147,长宁,整租,450.0,41.0,5490,高端房源,18044
2148,长宁,整租,287.0,40.0,4860,高端房源,18044
2149,长宁,整租,512.0,25.94,4560,高端房源,18044
2150,长宁,整租,649.0,70.0,6460,豪宅,18044
2151,长宁,整租,407.0,50.0,6390,高端房源,18044
2152,长宁,整租,67.0,54.0,7090,豪宅,18044
2153,长宁,整租,677.0,33.0,4990,高端房源,18044
2154,长宁,整租,411.0,50.0,6290,高端房源,18044
2155,长宁,整租,567.0,36.0,5390,高端房源,18044
2156,长宁,整租,592.0,37.0,5290,高端房源,18044
2157,长宁,整租,708.0,50.0,5490,高端房源,18044
2158,长宁,整租,811.0,34.3,4730,高端房源,18044
2159,长宁,整租,602.0,50.0,6130,高端房源,18044
2160,长宁,整租,600.0,36.0,5330,高端房源,18044
2161,长宁,整租,539.0,60.0,6790,豪宅,18044
2162,长宁,整租,1000.0,61.0,5790,高端房源,18044
2163,长宁,整租,287.0,67.11,7490,豪宅,18044
2164,长宁,整租,495.0,48.7,6490,高端房源,18044
2165,长宁,整租,602.0,49.38,6190,高端房源,18044
2166,长宁,整租,661.0,34.0,4390,高端房源,18044
2167,长宁,整租,372.0,48.39,6090,高端房源,18044
2168,长宁,整租,85.0,54.65,6860,豪宅,18044
2169,长宁,整租,955.0,45.0,5390,高端房源,18044
2170,长宁,整租,446.0,65.0,7330,豪宅,18044
2171,长宁,整租,570.0,50.21,6330,高端房源,18044
2172,长宁,整租,648.0,52.0,6090,高端房源,18044
2173,长宁,整租,216.0,32.0,4290,高端房源,18044
2174,长宁,整租,237.0,59.0,6560,豪宅,18044
2175,长宁,整租,537.0,55.0,6830,豪宅,18044
2176,长宁,整租,531.0,48.0,5830,高端房源,18044
2177,长宁,整租,103.0,41.0,6830,高端房源,18044
2178,长宁,整租,896.0,76.0,6690,豪宅,18044
2179,长宁,整租,133.0,27.63,4490,高端房源,18044
2180,长宁,整租,531.0,43.0,5830,高端房源,18044
2181,长宁,整租,539.0,50.7,6860,高端房源,18044
2182,长宁,整租,774.0,66.0,6790,豪宅,18044
2183,长宁,整租,575.0,35.0,5190,高端房源,18044
2184,长宁,整租,206.0,51.0,6860,高端房源,18044
2185,长宁,整租,1605.0,45.73,4390,高端房源,18044
2186,长宁,整租,70.0,50.45,6630,高端房源,18044
2187,长宁,整租,328.0,34.74,6590,高端房源,18044
2188,长宁,整租,318.0,50.0,6560,高端房源,18044
2189,长宁,整租,310.0,40.0,5990,高端房源,18044
2190,长宁,整租,497.0,69.99,11370,豪宅,18044
2191,长宁,整租,1258.0,60.6,6890,豪宅,18044
2192,长宁,整租,635.0,59.0,7390,豪宅,18044
2193,长宁,整租,1258.0,72.0,6860,豪宅,18044
2194,长宁,整租,708.0,32.0,4390,高端房源,18044
2195,长宁,整租,300.0,31.0,5290,高端房源,18044
2196,长宁,整租,495.0,92.46,9160,豪宅,18044
2197,长宁,整租,633.0,74.34,6990,豪宅,18044
2198,长宁,整租,366.0,79.57,8430,豪宅,18044
2199,长宁,整租,669.0,53.48,8190,豪宅,18044
2200,长宁,整租,708.0,38.22,5430,高端房源,18044
2201,长宁,整租,85.0,67.93,7990,豪宅,18044
2202,长宁,整租,60.0,163.0,14690,豪宅,18044
2203,长宁,整租,568.0,55.0,7790,豪宅,18044
2204,长宁,整租,795.0,35.0,5260,高端房源,18044
2205,长宁,整租,656.0,62.46,7390,豪宅,18044
2206,长宁,整租,103.0,41.0,6760,高端房源,18044
2207,长宁,整租,490.0,95.71,10360,豪宅,18044
2208,长宁,整租,148.0,35.0,9290,豪宅,18044
2209,长宁,整租,103.0,41.0,6860,高端房源,18044
2210,长宁,整租,103.0,41.0,6890,高端房源,18044
2211,长宁,整租,395.0,58.0,7690,豪宅,18044
2212,长宁,整租,365.0,100.0,14260,豪宅,18044
2213,长宁,整租,490.0,115.0,12290,豪宅,18044
2214,长宁,整租,940.0,60.0,8290,豪宅,18044
2215,长宁,整租,536.0,68.0,7790,豪宅,18044
2216,长宁,整租,405.0,97.09,11860,豪宅,18044
2217,长宁,整租,793.0,137.0,14690,豪宅,18044
2218,长宁,整租,600.0,89.0,9360,豪宅,18044
2219,长宁,整租,786.0,88.43,11790,豪宅,18044
2220,长宁,整租,704.0,163.0,12090,豪宅,18044
2221,长宁,整租,394.0,32.85,4230,高端房源,18044
2222,长宁,整租,394.0,53.49,5390,高端房源,18044
2223,长宁,整租,103.0,40.61,5390,高端房源,18044
2224,长宁,整租,366.0,55.23,5730,高端房源,18044
2225,长宁,整租,485.0,31.8,4660,高端房源,18044
2226,长宁,整租,38.0,52.22,6590,高端房源,18044
2227,长宁,整租,220.0,30.2,4530,高端房源,18044
2228,长宁,整租,282.0,35.36,5660,高端房源,18044
2229,长宁,整租,85.0,61.52,7160,豪宅,18044
2230,长宁,整租,70.0,39.07,5360,高端房源,18044
2231,长宁,整租,165.0,35.15,5160,高端房源,18044
2232,长宁,整租,629.0,59.75,6990,豪宅,18044
2233,长宁,整租,646.0,77.9,7360,豪宅,18044
2234,长宁,整租,287.0,32.9,4460,高端房源,18044
2235,长宁,整租,213.0,15.0,4790,高端房源,18044
2236,长宁,整租,341.0,30.0,4690,高端房源,18044
2237,长宁,整租,415.0,37.0,4790,高端房源,18044
2238,长宁,整租,139.0,29.0,5030,高端房源,18044
2239,长宁,整租,704.0,44.37,6190,高端房源,18044
2240,长宁,整租,575.0,44.14,4890,高端房源,18044
2241,宝山,整租,731.0,95.29,3990,豪宅,1925
2242,宝山,整租,1062.0,73.0,3030,高端房源,1925
2243,宝山,整租,294.0,43.64,3690,高端房源,1925
2244,宝山,整租,543.0,42.24,3730,高端房源,1925
2245,宝山,整租,50.0,60.26,3730,高端房源,1925
2246,宝山,整租,50.0,64.25,3730,高端房源,1925
2247,宝山,整租,1126.0,56.64,4470,高端房源,1925
2248,宝山,整租,49.0,85.0,5230,豪宅,1925
2249,宝山,整租,731.0,95.0,4230,豪宅,1925
2250,宝山,整租,1222.0,58.57,3690,高端房源,1925
2251,宝山,整租,764.0,89.0,4060,豪宅,1925
2252,宝山,整租,896.0,70.0,5130,豪宅,1925
2253,宝山,整租,429.0,80.0,4690,豪宅,1925
2254,宝山,整租,388.0,31.0,2990,高端房源,1925
2255,宝山,整租,452.0,54.83,3860,高端房源,1925
2256,宝山,整租,250.0,30.46,3290,高端房源,1925
2257,宝山,整租,221.0,69.63,4490,高端房源,1925
2258,宝山,整租,1207.0,81.76,4690,豪宅,1925
2259,宝山,整租,250.0,45.0,3990,高端房源,1925
2260,宝山,整租,733.0,51.0,3190,高端房源,1925
